LCLAS_NM,MLSFC_NM,RPRSNT_RAWMTRL_NM,RAWMTRL_NCKNM,ENG_NM,SCNM,REGN_CD_NM,RAWMTRL_STATS_CD_NM,USE_CND_NM
식품첨가물(B코드),식품첨가물,합성향료(α-Ionene),"I127, 1,2,3,4-tetrahydro-1,1,6-trimethyl-naphthalene; Ionene; 1,1,6-trimethyltetraline; 1,1,6-Trimethyl-1,2,3,4-tetrahydronaphthalene;ionene(1,1,6-trimethyl-1,2,3,4-tetrahydronaphthalene); Naphthalene, tetrahydro-1,1,6-trimethyl-;Naphthalene, 1,2,3,4-tetrahydro-1,1,6-trimethyl-",α-Ionene,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isophytol),"I128, 1-Hexadecen-3-ol, 3,7,11,15-tetramethyl-; Hexadec-1-en-3-ol, 3,7,11,15-tetramethyl-; 3,7,11,15- Tetramethyl-1-hexadecen-3-ol; 1-Hexadecene-3-ol, 3,7,11,15-tetramethyl",Isophytol,,-,,
식품첨가물(B코드),식품첨가물,합성향료(2-Isopropyl-5-methylphenyl acetate),"I129, O-Acetylthymol; Thymol acetate; Thymyl acetate; Thimyl acetate;Phenol, 5-methyl-2-(1-methylethyl)-, acetate",2-Isopropyl-5-methylphenyl acetate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isobutyl lactate),"I130, Isobutyl 2-hydroxypropanoate; 2-methylpropyl 2-hydroxypropanoate;Propanoic acid, 2-hydroxy-, 2-methylpropyl ester",Isobutyl lactate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isobutyl isothiocyanate),"I131, Propane, 1-isothiocyanato-2-methyl-; Isothiocyanic acid, isobutyl ester; i-Butyl isothiocyanate; 2-Methylpropyl isothiocyanate; 1-Isothiocyanato-2-methylpropane",Isobutyl isothiocyanate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(3-Isopropylphenol),"I132, Phenol, m-isopropyl-; m-Cumenol; m-Isopropylphenol; 3-(1-Methylethyl)phenol; Isopropylphenol, meta; Phenol, 3-(1-methylethyl)-",3-Isopropylphenol,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isoamyl isothiocyanate),"I133, Butane, 1-isothiocyanato-3-methyl-;1-Isothiocyanato-3-methylbutane",Isoamyl isothiocyanate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(2-Isopropylpyridine),"I134, Pyridine, 2-(1-methylethyl)-",2-Isopropylpyridine,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isolongifolene),"I135, 2H-2,4a-Methanonaphthalene, 1,3,4,5,6,7-hexahydro- 1,1,5,5-tetramethyl-, (2S,4aR)-(-)-; 2H-2,4a- Methanonaphthalene, 1,3,4,5,6,7-hexahydro-1,1,5,5- tetramethyl-; 2H-2,4a-Methanonaphthalene, 1,3,4,5,6,7-hexahydro-1,1,5,5-tetramethyl-,(2S-cis)-; (-)-Isolongifoline;Isolongipholene; 2H-2,4a-methanonaphthalene, 1,3,4,5,6,7-hexahydro-1,1,5,5-tetramethyl-, (2s)-",Isolongifolene,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isobutanal diethyl acetal),"I136, Isobutyraldehyde, diethyl acetal; Isobutylaldehyde diethyl acetal; 1,1-Diethoxy-2-methylpropane; 1,1- Diethoxyisobutane; Propane, 1,1-diethoxy-2-methyl-",Isobutanal diethyl acetal,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isopentyl valerate),"I137, Valeric acid, 3-methylbutyl ester; iso-Amyl N-valerate; 3-Methylbutyl pentanoate; Pentanoic acid, 3-methylbutyl ester; Isopentyl pentanoate",Isopentyl valerate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isopropyl isothiocyanate),"I138, Propane, 2-isothiocyanato-; 2-Isothiocyanatopropane",Isopropyl isothiocyanate,,-,,
식품첨가물(B코드),식품첨가물,"합성향료([R-(E)]-5-Isopropyl-8-methylnona-6,8-dien-2-one)","I139, isopropyl methyl nonadienone","[R-(E)]-5-Isopropyl-8-methylnona-6,8-dien-2-one",,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isoamyl decanoate(3-methylbutyl decanoate)),"I140, Pentadecanoic acid, 3-methylbutyl ester; iso-Amyl n-decanoate; Isopentyl decanoate; 3-methylbutyl decanoate",Isoamyl decanoate(3-methylbutyl decanoate),,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isopropyl decanoate),"I141, Decanoic acid, 1-methylethyl ester; N-capric acid isopropyl ester",Isopropyl decanoate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isobutyl 2-methylbutyrate),"I142, Butyric acid, 2-methyl-, isobutyl ester; Isobutyl 2-methylbutanoate; 2-Methyl-1-propyl 2-methylbutyrate; 2-methylpropyl 2-methylbutanoate; Butanoic acid, 2-methyl-, 2-methylpropyl ester",Isobutyl 2-methylbutyrate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isovaleraldehyde diethyl acetal),"I143, Butane, 1,1-diethoxy-3-methyl-; Isovaleraldehyde, diethyl acetal; 3-Methylbutanal, diethyl acetal; 1,1-diethoxy-3-methyl butane; isopentanal diethyl acetal",Isovaleraldehyde diethyl acetal,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isobutyl 10-undecenoate),"I144, isobutyl undecenoate",Isobutyl 10-undecenoate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isopropyl octanoate),"I145, n-Octanoic acid isopropyl ester; Octanoic acid, 1-methylethyl ester; Octanoic acid, isopropyl ester; iso-Propyl n-octanoate; 2-propyl octanoate",Isopropyl octanoate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isobutyl octanoate),"I146, n-Caprylic acid isobutyl ester; Octanoic acid, 2-methylpropyl ester; iso-Butyl caprylate; Octanoic acid, isobutyl ester; iso-Butyl n-octanoate; 2-methylpropyl octanoate",Isobutyl octanoate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isopropyl crotonate),I147,Isopropyl crotonate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(3-Isopropenylpentanedioic acid),I148,3-Isopropenylpentanedioic acid,,-,,
식품첨가물(B코드),식품첨가물,합성향료(1-Isobutoxy-1-ethoxyethane),I149,1-Isobutoxy-1-ethoxyethane,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isopropyl dodecanoate),"I150, Dodecanoic acid, 1-methylethyl ester; Isopropyl laurate",Isopropyl dodecanoate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isopentyl 2-methylcrotonate),"I151, Isoamyl angelate; (Z)-2-Methyl-2-butenoic acid 3-methylbutyl ester; 2-Butenoic acid, 2-methyl-, 3-methylbutylester",Isopentyl 2-methylcrotonate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isobutyl valerate),"I152, Valeric acid, isobutyl ester; Isobutyl valerinate; 2-Methyl-1-propyl n-valerate; 2-Methylpropyl valerate; Isobutyl pentanoate; Pentanoic acid, 2-methylpropyl ester",Isobutyl valerate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(1-Isopentyloxy-1-pentyloxyethane),I153,1-Isopentyloxy-1-pentyloxyethane,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isopropyl valerate),"I154, Valeric acid, isopropyl ester; Pentanoic acid isopropyl ester; Isopropyl pentanoate; Pentanoic acid, 1-methylethyl ester",Isopropyl valerate,,-,,
식품첨가물(B코드),식품첨가물,"합성향료(2-Isobutyl-4-methyl-1,3-dioxolane)","I155, 1,3-Dioxolane, 4-methyl-2-(2-methylpropyl)-; 2-Isobutyl-4-methyl-1,3-dioxolane","2-Isobutyl-4-methyl-1,3-dioxolane",,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isodihydrocarveol),I156,Isodihydrocarveol,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isoamyl lactate(3-methylbutyl 2-hydroxypropanoate)),"I157, Propanoic acid, 2-hydroxy-, 3-methylbutyl ester; Isopentyl 2-hydroxypropanoate; 3-methylbutyl lactate",Isoamyl lactate(3-methylbutyl 2-hydroxypropanoate),,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isobutyl tetradecanoate),"I158, Tetradecanoic acid, 2-methylpropyl ester;2-methylpropyl tetradecanoate; Myristic acid isobutyl ester; Isobutyl myristate",Isobutyl tetradecanoate,,-,,
식품첨가물(B코드),식품첨가물,"합성향료(2-Isobutyl-4,5-dimethyloxazole)","I159, Oxazole, 4,5-dimethyl-2-(2-methylpropyl)-; 2-Isobutyl-4,5-dimethyl-1,3-oxazole; Oxazole, 4,5-dimethyl-2-isobutyl;4,5-Dimethyl-2-isobutyloxazole","2-Isobutyl-4,5-dimethyloxazole",,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isobutyl decanoate),"I160, Decanoic acid, 2-methylpropyl ester; Decanoic acid, isobutyl ester; 2-methylpropyl decanoate; N-capric acid isobutyl ester",Isobutyl decanoate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(S-Isopropyl 3-methylbut-2-enethioate),"I161, S-Isopropyl thiosenecioate; S-isopropyl 3-methylthiocrotonate; isopropyl methyl but enethioate",S-Isopropyl 3-methylbut-2-enethioate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isobutyl dodecanoate),"I162, Lauric acid isobutyl ester; Dodecanoic acid, 2-methylpropyl ester; 2-methylpropyl dodecanoat;Isobutyl laurate",Isobutyl dodecanoate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isovaleraldehyde glyceryl acetal),I163,Isovaleraldehyde glyceryl acetal,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isopentyl tetradecanoate),I164,Isopentyl tetradecanoate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(1-Isobutoxy-1-ethoxypropane),I165,1-Isobutoxy-1-ethoxypropane,,-,,
식품첨가물(B코드),식품첨가물,"합성향료(2-Isopropyl-4-methyl-1,3-dioxolane)","I166, 1,3-Dioxolane, 4-methyl-2-(1-methylethyl), trans","2-Isopropyl-4-methyl-1,3-dioxolane",,-,,
식품첨가물(B코드),식품첨가물,합성향료(1-Isobutoxy-1-isopentyloxyethane),I167,1-Isobutoxy-1-isopentyloxyethane,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Isopentyl hexadecanoate),"I168, 3-Methylbutyl hexadecanoate",Isopentyl hexadecanoate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(1-Isobutoxy-1-ethoxy-3-methylbutane),I169,1-Isobutoxy-1-ethoxy-3-methylbutane,,-,,
식품첨가물(B코드),식품첨가물,합성향료(1-Isopentyloxy-1-propoxyethane),I170,1-Isopentyloxy-1-propoxyethane,,-,,
식품첨가물(B코드),식품첨가물,합성향료(1-Isopentyloxy-1-propoxypropane),I171,1-Isopentyloxy-1-propoxypropane,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Lauric aldehyde),"L001, Aldehyde C-12; 1-dodecanal; n-Dodecyl aldehyde; Lauraldehyde; Dodecanal; Aldehyde C-12 lauric; Lauryl aldehyde; dodecyl aldehyde; Dodecanal; n-Dodecylic aldehyde; Duodecylic aldehyde; Dodecan-1-al",Lauric aldehyde,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Lauryl acetate),"L002, Acetate C-12; dodecanyl acetate; Dodecyl acetate; Lauryl ethanoate; Dodecanyl ethanoate; Lauryl acetate",Lauryl acetate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Lauryl alcohol),"L003, Alcohol C-12; Dodecyl; n-Dodecyl alcohol; 1-Dodecanol; Dodecyl carbinol; Dodecan-1-ol; Dodecyl alcohol; 1-Dodecanol; Undecyl carbinol",Lauryl alcohol,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Levulinic acid),"L004, 3-Acetylpropionic acid; Laevulic acid; 3-Ketobutane-1-carboxylic acid; γ-Oxopentanoic acid; 4-oxovaleric acid; laevulinic acid; β-Acetylpropionic acid; γ-Ketovaleric acid; 4-Oxopentanoic acid; Acetopropionic acid; Levulinic acid",Levulinic acid,,-,,
식품첨가물(B코드),식품첨가물,합성향료(d-Limonene),"L005, Cinene; citrene; Cajeputene; Carvene; dipentene; Kautschin; 1,8(9)-p-Menthadiene; p-Mentha-1,8-diene; 1-Methyl-4-isopropenyl-1-cyclohexene; d-1-Methyl-4-isopropenyl-1-cyclohexene",d-Limonene,,-,,
식품첨가물(B코드),식품첨가물,합성향료(l-Limonene),"L006, Levo-Limonene",l-Limonene,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Linalool),"L007, Linalol; 2,6-Dimethyl-2,7-octadiene-6-ol; Coriandrol (d-linalool from coriander oil); 3,7-Dimethyl-1,6-octadien-3-ol; dl-linalool (synthetic); 2,6-Dimethyl-octadien-2,7-ol-6",Linalool*,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Linalool oxide),"L008, 2-Methyl-2-vinyl-5-(2-hydroxy-2-propyl_tetrahydrofuran; 5(2-Hydroxyisopropyl)-2-methyl-2-vinyltetrahydrofuran; 2-Furanmethanol, 5-ethenyltetrahydro-α,α-5- trimethyl-, cis; cis-trans-2-vinyl-2-methyl-5-(1hydroxy-1- methylethyl)-tetrahydrofuran; Linalool oxide (5-ring)",Linalool oxide,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Linalyl acetate),"L009, 1,5-Dimethyl-1-ethenylhex-4-enyl acetate; Licareol acetate; Linalool acetate; Bergamol; 3,7-Dimethyl-1,6-octadien-3-yl acetate",Linalyl acetate*,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Linalyl anthranilate),"L010, 3,7-Dimethyl-1,6-octadien-3-yl anthranilate; Linalyl o-aminobenzoate; 3,7-Dimethyl-1,6-octadien-3-yl-2-aminobenzoate; Linalyl 2-aminobenzoate",Linalyl anthranilate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Linalyl benzoate),"L011, 1,5-Dimethyl-1-vinylhex-enyl benzoate; Linalool benzoate; 3,7-Dimethyl-1,6-octadien-3-yl benzoate",Linalyl benzoate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Linalyl butyrate),"L012, 1,5-Dimethyl-1-ethenylhex-4-enyl butyrate; 3,7-Dimethyl-1,6-octadien-3-yl butyrate; 3,7-Dimethyl-1,6-octadien-3-yl butanoate; linalool isobutyrate; Linalyl-n-butyrate; linalool butanoate",Linalyl butyrate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Linalyl cinnamate),"L013, 3,7-Dimethyl-1,6-octadien-3-yl cinnamate; 3,7-Dimethyl-1,6-octadien-3-yl 3-phenylpropenoate; 3,7-Dimethyl-1,6-octadien-3-yl β-phenylacrylate; Linalyl β-phenylacrylate; linalyl 3-phenylpropenoate; Linalyl 3-phenylpropenoate",Linalyl cinnamate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Linalyl formate),"L014, 1,5-Dimethyl-1-ethenylhex-4-enyl formate; 3,7-Dimethyl-1,6-octadien-3-yl formix acid ester; Linalool formate; 3,7-Dimethyl-1,6-octadien-3-yl formate",Linalyl formate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Linalyl hexanoate),"L015, 1,5-Dimethyl-1-ethenylhex-4-enyl hexanoate; 3,7-dimethylocta-1,6-dien-3-yl hexanoate; linalyl capronate; linalyl caproate; Linalyl hexoate; linalyl hexylate; Linalyl hexoate; 3,7-Dimethyl-1,6-octadien-3-yl hexanoate",Linalyl hexanoate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Linalyl isobutyrate),"L016, 1,5-Dimethyl-1-ethenylhex-4-enyl 3-methylpropionate; 3,7-Dimethylocta-1,6-dien-3-yl isobutylate; Linalool isobutyrate; Linalyl 3-methylpropionate; 3,7-Dimethyl-1,6-octadien-3-yl 2-methylpropanoate; Linalool 2-methylpropanoate; Linalyl 2-methylpropionate",Linalyl isobutyrate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Linalyl isovalerate),"L017, 1,5-Dimethyl-1-ethenylhex-4-enyl 3-methylbutyrate; 3,7-dimethylocta-1,6-dien-3-yl isovalerate; Linalyl isopentanoate; Linalyl 3-methylbutylate; Linalyl isovalerianate; 3,7-Dimethyl-1,6-octadien-3-yl isovalerate; 3,7-Dimethyl-1,6-octadien-3-yl 3-methylbutanoate; Linalyl 3-methylbutanoate",Linalyl isovalerate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Linalyl octanoate),"L018, 1,5-Dimethyl-1-ethenyhex-3-enyl octanoate; 3,7-Dimethyl-1,6-octadien-3-yl octanoate; Linalool octanoate; Linalyl caprylate; Linalyl octoate; linalyl octylate",Linalyl octanoate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Linalyl phenylacetate),"L019, Benzeneacetic acid, 1-ethenyl-1,5-dimethyl-4-hexenyl ester; 3,7-dimethyl-1,6-octadien-3-yl phenylacetate; Linalyl α-toluate; 1,5-dimethyl-1-vinylhex-4-enyl phenylacetate",Linalyl phenylacetate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Linalyl propionate),"L020, 1,5-Dimethyl-1,6-octadien-3-yl propionate; Linalool propanoate; 3,7-Dimethyl-1,6-octadien-3-yl propionate; 3,7-Dimethyl-1,6-octadien-3-yl-propanoate",Linalyl propionate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(linoleic acid and linolenic acid (mixture)),"L021, (9Z,12Z)-cotadeca-9,12-dienoic acid; 9,12-Octadecadienoic acid; 9,12,15-octadecatrienoic acid; Octadeca-9,12-dienoic acid",linoleic acid and linolenic acid (mixture),,-,,
식품첨가물(B코드),식품첨가물,합성향료(Longifolene),"L022, 1,4-Methanoazulene, decahydro-4,8,8-trimethyl-9-methylene-, (1S,3aR,4S,8aS)-(+)-; (+)-Longifolene; D-longifolene; 1,4-Methanoazulene, decahydro-4,8,8-trimethyl-9-methylene-; (+)-Longofolene; (+)-Longifolen; 1,4-Methanoazulene, decahydro-4,8,8-trimethyl-9-methylene-, [1S-(1α,3aβ,4α,8aβ)]-",Longifolene,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Lavandulol),"L023, 4-Hexen-1-ol, 5-methyl-2-(1-methylethenyl)-, (r)-; 4-Hexen-1-ol, 2-isopropenyl-5-methyl-, (-)-; (R)-Lavandulol; 2-Isopropenyl-5-methyl-4-hexen-1-ol;(-)-Lavandulol",Lavandulol,,-,,
식품첨가물(B코드),식품첨가물,합성향료(N-Lactoyl ethanolamine),"L024, Propanamide, 2-hydroxy-N-(2-hydroxyethyl)-; N-(β-Hydroxyethyl)-2-hydroxypropionamide; N-(β-Hydroxyethyl)lactamide; N-Hydroxyaethyllactamid; 2-Hydroxy-N-(2-hydroxyethyl)propanamide; Lactic acid monoethanolamide; Monoethanolamine lactic acid amide; N-(2-Hydroxyethyl)lactamide",N-Lactoyl ethanolamine,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Linalyl valerate),"L025, Pentanoic acid, 1-ethenyl-1,5-dimethyl-4-hexenyl ester; Linalyl N-valerate; 1,5-Dimethyl-1-vinyl-4-hexenyl pentanoate",Linalyl valerate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Lavandulyl Acetate),L026,Lavandulyl Acetate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Linalool oxide(5) acetate),L027,Linalool oxide(5) acetate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(N-Lactoyl ethanolamine phosphate),"L028, N-(2-hydroxy-1-oxopropyl)ethanolamine O-phosphate; 2-[(2-hydroxyproanoyl)amino]ethyl dihydrogen phosphate; Phosphoric acid mono-[2-(2-hydroxy propionylamino)-ethyl] ester",N-Lactoyl ethanolamine phosphate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Lauric acid),"L029, Dodecanoic acid",Lauric acid,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Maltol),"M001, 3-Hydroxy-2-methyl-4h-pyran-4-one; 3-hydroxy-2-methyl-γ-pyrone; Palatone; Corps praline; Veltol; 3-Hydroxy-2-methyl-(1,4-pyran); 3-hydroxy-2-methyl-4-pyrone; larixinic acid; 2-Methyl pyromeconic acid; 4H-Pyran-4-one, 3-hydroxy-2-methyl; 2-Methyl pyromeconic acid",Maltol,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Maltol propionate),"M002, 4H-Pyran-4-one, 2-methyl-3-(1-oxopropoxy)-, Veltol propionate",Maltol propionate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(Maltyl isobutyrate),"M003, Maltyl 2-methylpropanoate; 2-methyl-4-pyron-3-yl 2-methylpropanoate; propanoic acid, 2-methyl-, 2-methyl-4-oxo-4H-pyran-3-yl ester; Maltol isobutyrate",Maltyl isobutyrate,,-,,
식품첨가물(B코드),식품첨가물,합성향료(p-Menth-1-en-3-ol),"M004, 1-Methyl-4-isopropyl-1-cyclohexen-3-ol; Neopiperitol(trans-form); piperitol",p-Menth-1-en-3-ol,,-,,
식품첨가물(B코드),식품첨가물,합성향료(p-Menth-1-en-9-al),"M005, Carvomenthenal",p-Menth-1-en-9-al,,-,,
식품첨가물(B코드),식품첨가물,합성향료(p-Menth-3-en-1-ol),"M006, Terpinen-1-ol; 4-Isopropyl-1-methyl-3-cyclohexen-1-ol; 1-Terpinenol; Δβ-para- Menthen-1-ol; 1-Methyl-4-isopropyl-3-cyclohexen-1-ol; 1-Terpinenol; 1-Terpinenol; p-3-Methenol-1",p-Menth-3-en-1-ol,,-,,
식품첨가물(B코드),식품첨가물,합성향료(p-Menth-8-en-1-ol),"M007, 1-Methyl-4-isopropenylcyclohexan-1-ol; β-Terpineol; 4-Isopropenyl-1-methyl-1-cyclohexanol",p-Menth-8-en-1-ol,,-,,
식품첨가물(B코드),식품첨가물,"합성향료(p-Mentha-1,4(8)-dien-3-one)","M008, 2-Cyclohexen-1-one, 3-methyl-6-(1-methylethylidene)-; 1-Methyl-4-isopropylidene-1-cyclohexen-3-one; Piperitenone;3-Methyl-6-(1-methylethylidene) cyslohex-2-en-1-one; Piperitenone; 4-Isopropylidene-1-methyl-1-cyclohexen-3-one","p-Mentha-1,4(8)-dien-3-one",,-,,
식품첨가물(B코드),식품첨가물,"합성향료(p-Mentha-1,8-dien-7-al)","M009, 1-Cyclohexene-1-carboxaldehyde, 4-(1-methylethenyl)-; Dihydrocuminic aldehyde; 4-isopropenyl-1-cyclohexene-1-carboxaldehyde; Perilla aldehyde; Perillaldehyde; p-mentha-1,8-dien-7-al","p-Mentha-1,8-dien-7-al",,-,,"품목 지정 취소(지정취소사유 : 안전성 관련, 취소일자 : 2018.06.29.)"
식품첨가물(B코드),식품첨가물,"합성향료(p-Mentha-1,8-dien-7-ol)","M010, Dihydrocuminic alcohol; Hydrocumin alcohol; Menthadien-7-carbinol; 4-isopropenyl-1-cyclohexenecarbinol; Iso-carveol; Perilla alcohol; 1-Hydroxymethyl-4-isopropenyl-1-cyclohexene; Perillyl alcohol; Dihydrocuminyl alcohol","p-Mentha-1,8-dien-7-ol",,-,,
식품첨가물(B코드),식품첨가물,"합성향료(p-Mentha-1,8-dien-7-yl acetate)","M011, Perillyl acetate; Acetic acid, perillyl ester; Menthadien-7-carbinyl acetate; 1,8-para-Menthadien-7-yl acetate; 4-Isopropenyl-1-cyclohexene carbinol acetate; Dihydrocuminyl acetate; 4-(1-Methylvinyl)cyclohex-1-ene-1-methylacetate; Perilla acetate; p-Mentha-1,8-dien-7-yl acetate","p-Mentha-1,8-dien-7-yl acetate",,-,,
식품첨가물(B코드),식품첨가물,합성향료(p-Mentha-8-thiol-3-one),"M012, 8-Mercapto-p-menthane-3-one; 8-Mercapto-3-p-menthanone; Thiomenthone; 8-Mercaptomenthone",p-Mentha-8-thiol-3-one,,-,,
식품첨가물(B코드),식품첨가물,"합성향료(p-1(7)8-Menthadien-2-yl acetate, cis and trans isomers)","M013, cis- and trans-p-1(7),8-Menthadien-2-yl acetate; p-Mentha-1(7),8-dien-2-yl acetate, Acetic acid, p-1(7),8-menthadien-2-yl ester; Menthadienyl acetate; p-Mentha-1,8(10)- dien-9-yl acetate","p-1(7)8-Menthadien-2-yl acetate, cis and trans isomers",,-,,
식품첨가물(B코드),식품첨가물,합성향료(Menthadienol),"M014, p-Mentha-1,8(10)-dien-9-ol.",Menthadienol,,-,,"품목 지정 취소(지정취소사유 : 안전성 관련, 취소일자 : 2018.06.29.)"
식품첨가물(B코드),식품첨가물,합성향료(p-Menthan-2-ol),"M015, Carvomenthol; Cyclohexanol, 2-Methyl-5-(1-methylethyl)-; Hexahydrocarvacrol; 3-Isopropyl-6-methylcyclohexanol; 1-Methyl-4-isopropyl-2-cyclohexanol",p-Menthan-2-ol,,-,,
식품첨가물(B코드),식품첨가물,합성향료(p-Menthan-2-one),"M016, Carvomenthone; Tetrahydrocarvone; 1-Methyl-4-isopropylcyclohexan-2-one; 5-Isopropyl-2-methylcyclohexanone; Tetrahydromenthone",p-Menthan-2-one,,-,,
식품첨가물(B코드),식품첨가물,"합성향료(p-Menthane-3,8-diol)","M017, Cyclohexanemethanol,2-hydroxy-α,α,4-trimethyl; 2-(2Hydroxypropan-2-yl)-5-methylcyclohexanol; 2-Hydroxy-α,α,4-trimethylcyclohexanmethanol","p-Menthane-3,8-diol",,-,,
