식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),폐기율(%),수입여부
R211-665014901-1201,문어류_낙지_다리_생것_부산_6월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166501,낙지,116650149,다리,1,생것,100g,68,83.5,13.53,0.62,1.05,1.32,,,,,,,,4.0,,,0.0,0.05,0.0,,,75.15,0.12,,0.0,N
R211-665014801-1201,문어류_낙지_몸통_생것_부산_6월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166501,낙지,116650148,몸통,1,생것,100g,65,84.3,12.44,0.75,1.13,1.36,,,,,,,,4.0,,,0.625,0.055,0.0,,,61.15,0.14,,25.0,N
R211-665014001-6117,문어류_낙지_육_생것__평균문어류_낙지_육_생것_수입_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166501,낙지,116650140,육,1,생것,100g,46,90.1,8.44,1.06,0.86,0.0,,,8.0,0.16,44.0,11.0,187.0,3.0,3.0,0.0,0.063,0.019,0.132,,,125.07,0.1,0.0,0.0,Y
R211-665014001-0000,문어류_낙지_육_생것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166501,낙지,116650140,육,1,생것,100g,81,80.7,16.3,0.43,2.19,0.0,0.2,0.0,26.0,1.48,166.0,237.0,479.0,,,,0.03,0.0,,,0.0,,0.16,0.01,23.0,N
R211-665014001-0759,문어류_낙지_육_생것_여수_6월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166501,낙지,116650140,육,1,생것,100g,75,80.7,16.3,0.5,2.1,0.4,0.4,0.0,20.0,0.29,200.0,,,,0.0,,0.03,0.06,2.1,0.0,,,,,,N
R211-665034001-1200,문어류_대문어_육_생것_부산_5월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166503,대문어,116650340,육,1,생것,100g,58,85.4,12.2,0.6,1.5,0.27,0.27,0.0,21.0,0.65,215.0,,,,,,,,,,,,,,,N
R211-665054101-1204,문어류_문어_내장_생것_부산_9월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166505,문어,116650541,내장,1,생것,100g,134,73.2,18.2,5.48,1.75,1.32,,,,,,,,,,,,,,,,,,,,N
R211-665054901-1201,문어류_문어_다리_생것_부산_6월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166505,문어,116650549,다리,1,생것,100g,62,85.1,13.13,0.67,1.2,0.0,,,,,,,,3.0,,,7.803,0.039,36.691,,,62.87,0.07,,0.0,N
R211-665054901-1208,문어류_문어_다리_생것_부산_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166505,문어,116650549,다리,1,생것,100g,79,80.9,16.63,0.7,1.21,0.58,,,,,,,,,,,,,,,,,,,,N
R211-665055001-1208,문어류_문어_머리_생것_부산_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166505,문어,116650550,머리,1,생것,100g,78,81.1,16.4,0.87,1.49,0.18,,,,,,,,,,,,,,,,,,,,N
R211-665054801-1201,문어류_문어_몸통_생것_부산_6월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166505,문어,116650548,몸통,1,생것,100g,69,84.4,14.41,0.83,1.22,0.0,,,,,,,,4.0,,,0.031,0.07,0.078,,,61.35,0.09,,14.0,N
R211-665054047-0006,문어류_문어_육_데친것_대표_6월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166505,문어,116650540,육,47,데친것,100g,84,80.1,17.2,0.77,0.89,1.07,,,14.0,0.16,197.0,135.0,277.0,4.0,4.0,0.0,0.0,0.058,0.0,,,82.02,0.14,0.0,0.0,N
R211-665054002-0000,문어류_문어_육_말린것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166505,문어,116650540,육,2,말린것,100g,348,13.8,72.0,3.1,7.5,3.6,3.6,0.0,115.0,3.0,684.0,,,,3.0,,0.06,0.15,7.6,0.0,,,,,,N
R211-665054046-0000,문어류_문어_육_삶은것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166505,문어,116650540,육,46,삶은것,100g,101,76.2,21.7,0.7,1.3,0.1,,0.0,19.0,0.2,120.0,240.0,230.0,5.0,5.0,0.0,0.03,0.05,1.9,,0.0,,0.06,,0.0,N
R211-665054001-0000,문어류_문어_육_생것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166505,문어,116650540,육,1,생것,100g,78,81.1,16.4,0.7,1.7,0.1,,0.0,16.0,0.6,160.0,290.0,280.0,5.0,5.0,,0.03,0.09,2.2,,0.0,,0.07,,15.0,N
R211-665054001-1221,문어류_문어_육_생것_포항_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166505,문어,116650540,육,1,생것,100g,74,81.5,15.5,0.8,2.0,0.2,0.2,0.0,31.0,1.0,188.0,,,,0.0,,0.03,0.12,2.2,0.0,,,,,,N
R211-665074001-0000,문어류_세발낙지_육_생것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166507,세발낙지,116650740,육,1,생것,100g,61,86.6,11.5,0.6,1.2,0.1,,,15.0,0.5,149.0,273.0,227.0,0.0,0.0,0.0,0.04,0.05,1.5,0.0,,,,,13.0,N
R211-665094101-0011,문어류_주꾸미_내장_생것_대표_11월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166509,주꾸미,116650941,내장,1,생것,100g,129,73.6,17.07,4.98,1.81,2.5,,,,,,,,,,,,,,,,,,,,N
R211-665094101-0002,문어류_주꾸미_내장_생것_대표_2월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166509,주꾸미,116650941,내장,1,생것,100g,121,73.3,16.38,3.2,1.87,5.24,,,,,,,,,,,,,,,,,,,,N
R211-665094101-0003,문어류_주꾸미_내장_생것_대표_3월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166509,주꾸미,116650941,내장,1,생것,100g,122,73.0,16.96,3.31,1.93,4.77,,,,,,,,,,,,,,,,,,,,N
R211-665094101-0004,문어류_주꾸미_내장_생것_대표_4월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166509,주꾸미,116650941,내장,1,생것,100g,130,72.8,17.36,4.54,1.9,3.4,,,,,,,,,,,,,,,,,,,,N
R211-665094301-0003,문어류_주꾸미_알_생것_대표_3월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166509,주꾸미,116650943,알,1,생것,100g,139,65.4,23.6,0.5,2.14,8.35,,,,,,,,,,,,,,,,,,,,N
R211-665094301-0004,문어류_주꾸미_알_생것_대표_4월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166509,주꾸미,116650943,알,1,생것,100g,132,67.3,22.81,0.79,2.14,6.95,,,,,,,,,,,,,,,,,,,,N
R211-665094001-6117,문어류_주꾸미_육_생것__평균문어류_주꾸미_육_생것_수입_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166509,주꾸미,116650940,육,1,생것,100g,44,88.8,9.25,0.47,1.38,0.13,,,7.0,0.13,50.0,29.0,359.0,4.0,4.0,0.0,0.066,0.02,0.136,,,97.33,0.09,0.0,0.0,Y
R211-665094001-0363,문어류_주꾸미_육_생것_군산_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166509,주꾸미,116650940,육,1,생것,100g,52,86.8,10.8,0.5,1.4,0.5,,,,,,,,0.0,0.0,,0.03,0.18,1.6,0.0,,,,,14.0,N
R211-665094001-0011,문어류_주꾸미_육_생것_대표_11월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166509,주꾸미,116650940,육,1,생것,100g,75,81.2,15.75,0.72,1.93,0.45,,,,,,,,,,,,,,,,,,,,N
R211-665094001-0002,문어류_주꾸미_육_생것_대표_2월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166509,주꾸미,116650940,육,1,생것,100g,64,83.6,12.68,0.25,1.64,1.86,,,,,,,,,,,,,,,,,,,,N
R211-665094001-0003,문어류_주꾸미_육_생것_대표_3월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166509,주꾸미,116650940,육,1,생것,100g,65,83.1,12.54,0.33,1.8,2.2,,,,,,,,,,,,,,,,,,,,N
R211-665094001-0004,문어류_주꾸미_육_생것_대표_4월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166509,주꾸미,116650940,육,1,생것,100g,70,82.2,13.78,0.61,1.84,1.58,,,,,,,,,,,,,,,,,,,,N
R211-665114001-0759,문어류_참문어_육_생것_여수_6월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11665,문어류,1166511,참문어,116651140,육,1,생것,100g,56,84.4,12.68,0.2,2.6,0.12,0.12,0.0,23.0,0.48,160.0,,,,,,,,,,,,,,,N
R211-113014001-1201,물메기_육_생것_부산_6월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11113,물메기,1111301,물메기,111130140,육,1,생것,100g,78,81.6,16.4,0.9,1.0,0.1,0.1,0.0,36.0,1.0,137.0,,,0.0,0.0,,0.08,0.08,2.2,0.0,,,0.06,,60.0,N
R211-115014001-1202,물치다래_육_생것_부산_7월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11115,물치다래,1111501,물치다래,111150140,육,1,생것,100g,168,67.9,23.4,7.3,1.3,0.1,0.1,0.0,35.0,1.9,270.0,,,,15.0,,0.2,0.19,12.5,0.0,,,,,,N
R211-921014001-1200,미더덕류_미더덕_육_생것_부산_5월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11921,미더덕류,1192101,미더덕,119210140,육,1,생것,100g,46,87.6,4.3,1.2,2.8,4.08,4.08,0.0,40.0,3.19,111.0,,,,0.0,,0.03,0.13,2.0,4.0,,,,,,N
R211-921014001-1201,미더덕류_미더덕_육_생것_부산_6월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11921,미더덕류,1192101,미더덕,119210140,육,1,생것,100g,47,88.0,5.8,1.38,2.43,2.44,,,,,,,,,,,,,,,,,,,,N
R106-143007801-0000,열대비름(아마란스)_잎_생것,R,원재료성 식품,1,식물성,6,채소류,6143,열대비름(아마란스),614300,해당없음,61430078,잎,1,생것,100g,45,84.2,5.8,0.9,2.6,6.5,,,172.0,2.3,52.0,,,155.0,0.0,1859.0,0.06,0.15,3.1,23.0,,,,,0.0,N
R211-921037401-0000,"미더덕류_주름미더덕(오만둥이)_양식,육_생것_대표_평균",R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11921,미더덕류,1192103,주름미더덕(오만둥이),119210374,"양식,육",1,생것,100g,32,91.4,5.43,0.83,2.09,0.27,,,33.0,0.3,69.0,47.0,558.0,39.0,,,0.0,0.092,119.683,,,21.09,0.11,,38.0,N
R211-921034001-1200,미더덕류_주름미더덕(오만둥이)_육_생것_부산_5월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11921,미더덕류,1192103,주름미더덕(오만둥이),119210340,육,1,생것,100g,54,84.7,8.99,0.7,3.3,2.31,2.31,0.0,89.0,8.51,142.0,,,,,,,,,,,,,,,N
R112-829055106-0000,미역류_곰피_줄기_분말화한것_대표_평균,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282905,곰피,128290551,줄기,6,분말화한것,100g,143,7.9,10.0,1.4,29.3,51.4,,,,,,,,,,,,,,,,,,,0.0,N
R112-829055101-0000,미역류_곰피_줄기_생것_대표_평균,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282905,곰피,128290551,줄기,1,생것,100g,157,15.8,12.9,1.3,15.2,54.7,,,921.0,20.6,93.0,,,2.0,0.0,18.0,0.18,0.14,1.4,0.0,,,,,0.0,N
R112-829015302-0467,미역류_미역_귀_말린것_완도_평균,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282901,미역,128290153,귀,2,말린것,100g,10,90.5,0.8,0.22,4.75,3.77,,,,,,,,,,,,,,,,,,,,N
R112-829015301-0467,미역류_미역_귀_생것_완도_평균,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282901,미역,128290153,귀,1,생것,100g,10,90.5,0.8,0.22,4.75,3.77,,,,,,,,,,,,,,,,,,,,N
R112-829015402-0467,미역류_미역_뿌리_말린것_완도_평균,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282901,미역,128290154,뿌리,2,말린것,100g,10,91.1,1.21,0.23,4.42,3.05,,,,,,,,,,,,,,,,,,,,N
R112-829015401-0467,미역류_미역_뿌리_생것_완도_평균,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282901,미역,128290154,뿌리,1,생것,100g,10,91.1,1.21,0.23,4.42,3.05,,,,,,,,,,,,,,,,,,,,N
R112-829018201-1197,"미역류_미역_양식,줄기_생것_부산_2월",R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282901,미역,128290182,"양식,줄기",1,생것,100g,18,87.6,3.0,0.3,4.0,4.8,4.5,0.3,149.0,1.1,80.0,,,,0.0,,0.06,0.14,1.3,15.0,,,,,0.0,N
R112-829013902-0766,미역류_미역_전체_말린것_여수_평균,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282901,미역,128290139,전체,2,말린것,100g,107,5.8,16.25,0.46,43.07,34.46,,,,,,,,,,,,,,,,,,,,N
R112-829013902-0467,미역류_미역_전체_말린것_완도_평균,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282901,미역,128290139,전체,2,말린것,100g,110,9.3,21.13,0.79,38.94,29.88,,,,,,,,,,,,,,,,,,,,N
R112-829013902-1221,미역류_미역_전체_말린것_포항_평균,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282901,미역,128290139,전체,2,말린것,100g,144,7.3,17.94,1.26,24.59,48.92,,,,,,,,,,,,,,,,,,,,N
R112-829013901-0766,미역류_미역_전체_생것_여수_평균,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282901,미역,128290139,전체,1,생것,100g,17,89.6,2.51,0.16,2.63,5.11,,,,,,,,,,,,,,,,,,,,N
R112-829013901-0467,미역류_미역_전체_생것_완도_평균,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282901,미역,128290139,전체,1,생것,100g,14,91.3,1.96,0.18,2.11,4.45,,,,,,,,,,,,,,,,,,,,N
R112-829013901-0899,미역류_미역_전체_생것_통영_3월,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282901,미역,128290139,전체,1,생것,100g,15,91.2,1.73,0.5,2.34,4.23,,,,,,,,,,,,,,,,,,,,N
R112-829013901-1211,미역류_미역_전체_생것_포항_3월,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282901,미역,128290139,전체,1,생것,100g,15,90.4,2.34,0.04,2.54,4.68,,,,,,,,,,,,,,,,,,,,N
R112-829015102-0000,미역류_미역_줄기_말린것_대표_평균,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282901,미역,128290151,줄기,2,말린것,100g,167,6.3,20.31,4.83,24.91,43.65,0.0,35.6,1109.0,6.1,355.0,432.0,7535.0,515.0,0.0,6185.0,0.0,0.101,3.8,0.0,0.0,,0.79,0.09,0.0,N
R112-829015102-0467,미역류_미역_줄기_말린것_완도_평균,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282901,미역,128290151,줄기,2,말린것,100g,95,9.7,17.99,1.16,46.18,24.97,,,,,,,,,,,,,,,,,,,,N
R112-829015106-0000,미역류_미역_줄기_분말화한것_대표_평균,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282901,미역,128290151,줄기,6,분말화한것,100g,149,11.1,10.7,1.8,24.0,52.4,,,,,,,,,,,,,,,,,,,0.0,N
R112-829015101-0000,미역류_미역_줄기_생것_대표_평균,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282901,미역,128290151,줄기,1,생것,100g,13,91.2,1.68,0.29,3.13,3.7,0.0,3.6,79.0,0.46,54.0,1112.0,361.0,,,,0.06,0.07,,7.5,0.0,,0.08,0.0,0.0,N
R112-829015101-1196,미역류_미역_줄기_생것_부산_1월,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282901,미역,128290151,줄기,1,생것,100g,14,88.8,2.1,0.2,3.9,4.4,3.8,0.6,153.0,1.0,40.0,,,,0.0,,0.06,0.16,1.0,18.0,,,,,0.0,N
R112-829015101-1208,미역류_미역_줄기_생것_부산_평균,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282901,미역,128290151,줄기,1,생것,100g,15,88.8,2.1,0.2,3.9,4.4,,0.6,,,153.0,1.0,1025.0,,,,,,,,,,,,0.0,N
R112-829015101-0467,미역류_미역_줄기_생것_완도_평균,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282901,미역,128290151,줄기,1,생것,100g,10,92.8,1.34,0.27,2.76,2.81,,0.6,38.0,0.33,8.0,126.0,41.0,31.0,,,0.0,0.08,0.0,,,9.65,0.03,,0.0,N
R112-829015121-0000,미역류_미역_줄기_소금에 절여 저장한것_대표_평균,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282901,미역,128290151,줄기,21,소금에 절여 저장한것,100g,38,61.8,6.0,0.9,22.0,8.8,,,178.0,3.2,87.0,250.0,13000.0,81.0,0.0,972.0,0.04,0.08,3.1,3.0,,,,,0.0,N
R112-829015154-0000,미역류_미역_줄기_튀긴것_대표_평균,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282901,미역,128290151,줄기,54,튀긴것,100g,314,1.3,9.75,38.02,4.72,46.21,9.27,38.7,766.0,11.75,208.0,,1038.0,27.0,0.0,320.0,0.0,0.055,7.502,0.0,0.0,,5.6,0.26,0.0,N
R112-829033902-0766,미역류_쇠미역_전체_말린것_여수_평균,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282903,쇠미역,128290339,전체,2,말린것,100g,120,6.4,17.81,1.01,37.15,37.59,,,,,,,,,,,,,,,,,,,,N
R112-829033901-0766,미역류_쇠미역_전체_생것_여수_평균,R,원재료성 식품,1,식물성,12,해조류,12829,미역류,1282903,쇠미역,128290339,전체,1,생것,100g,12,91.3,1.68,0.28,3.03,3.71,,,,,,,,,,,,,,,,,,,,N
R211-117014321-0000,민어_알_소금에 절여 저장한것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11117,민어,1111701,민어,111170143,알,21,소금에 절여 저장한것,100g,315,37.1,35.1,15.9,11.9,0.0,,,69.0,2.7,180.0,210.0,711.0,,,,0.58,0.56,0.9,0.0,,,,,0.0,N
R211-117011612-0000,"민어_암컷,육_조미하여 말린것_대표_평균",R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11117,민어,1111701,민어,111170116,"암컷,육",12,조미하여 말린것,100g,111,74.3,23.4,0.8,1.5,0.0,,0.0,51.0,0.6,180.0,330.0,140.0,7.0,7.0,0.0,0.05,0.25,3.0,,3.3,,0.18,,45.0,N
R211-117014050-0000,민어_육_구운것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11117,민어,1111701,민어,111170140,육,50,구운것,100g,111,74.3,23.4,0.8,1.5,0.0,,0.0,51.0,0.6,180.0,330.0,140.0,7.0,7.0,0.0,0.05,0.25,3.0,,3.3,,0.18,,45.0,N
R211-117014001-0004,민어_육_생것_대표_4월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11117,민어,1111701,민어,111170140,육,1,생것,100g,95,79.0,19.04,1.51,0.71,0.0,,,7.0,0.15,204.0,210.0,32.0,7.0,,,0.0,0.054,5.545,,,61.98,0.43,,57.0,N
R211-117014001-0008,민어_육_생것_대표_8월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11117,민어,1111701,민어,111170140,육,1,생것,100g,89,78.8,14.31,1.21,1.52,4.16,,,,,,,,,,,,,,,,,,,,N
R211-117014001-1200,민어_육_생것_부산_5월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11117,민어,1111701,민어,111170140,육,1,생것,100g,86,79.4,18.0,0.8,1.3,0.46,0.46,0.0,22.0,0.3,178.0,,,,9.0,,0.05,0.29,3.7,1.0,,,,,,N
R211-117014012-0000,민어_육_조미하여 말린것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11117,민어,1111701,민어,111170140,육,12,조미하여 말린것,100g,327,16.2,39.8,1.5,7.3,35.2,35.2,0.0,591.0,4.3,333.0,,,,0.0,,0.04,0.2,1.7,0.0,,,,,,N
R211-119014001-0000,민태_육_생것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11119,민태,1111901,민태,111190140,육,1,생것,100g,88,81.1,15.2,2.5,1.2,0.0,0.0,0.0,8.0,2.6,159.0,,,,,,0.03,0.16,,0.0,,,,,,N
R211-121014001-0432,바리류_다금바리_육_생것_제주_4월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11121,바리류,1112101,다금바리,111210140,육,1,생것,100g,100,77.5,19.3,1.9,1.2,0.1,0.1,0.0,68.0,1.4,214.0,,,17.0,17.0,,0.08,0.25,4.7,1.0,,,,,45.0,N
R211-121014001-0437,바리류_다금바리_육_생것_제주_9월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11121,바리류,1112101,다금바리,111210140,육,1,생것,100g,106,76.1,20.1,1.8,1.0,1.0,,,363.0,2.9,,,,,,,,,,,,,,,,N
R211-121034001-0000,바리류_대왕범바리_육_생것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11121,바리류,1112103,대왕범바리,111210340,육,1,생것,100g,151,72.2,19.63,7.14,0.93,0.16,,,8.0,0.11,200.0,221.0,67.0,0.0,,,0.4,0.058,3.517,,,58.55,1.85,,71.0,N
R211-121054001-0740,바리류_대왕붉바리_육_생것_거문도_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11121,바리류,1112105,대왕붉바리,111210540,육,1,생것,100g,140,73.7,19.91,5.92,1.04,0.0,,,11.0,0.25,190.0,379.0,65.0,2.0,,,0.235,0.053,0.0,,,11.01,1.41,,75.0,N
R211-121054001-0909,바리류_대왕붉바리_육_생것_통영_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11121,바리류,1112105,대왕붉바리,111210540,육,1,생것,100g,142,73.1,19.67,6.28,0.91,0.02,,,,,,,,,,,,,,,,,,,,N
R211-121074001-0000,바리류_대왕자바리_육_생것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11121,바리류,1112107,대왕자바리,111210740,육,1,생것,100g,117,76.5,18.52,4.17,0.98,0.0,,,8.0,0.09,220.0,228.0,85.0,2.0,,,0.372,0.042,2.581,,,42.79,0.9,,67.0,N
R211-121034001-1199,바리류_붉바리_육_생것_부산_4월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11121,바리류,1112103,붉바리,111210340,육,1,생것,100g,99,76.5,21.0,1.1,1.3,0.1,0.1,0.0,18.0,1.3,193.0,,,8.0,8.0,,0.07,0.1,3.4,1.0,,,0.83,,54.0,N
R211-121054001-1201,바리류_우각바리_육_생것_부산_6월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11121,바리류,1112105,우각바리,111210540,육,1,생것,100g,91,78.3,19.0,1.2,1.5,0.0,0.0,0.0,85.0,1.0,182.0,,,,17.0,,0.15,0.21,4.1,1.0,,,,,,N
R211-485017401-0000,"바지락_양식,육_생것_대표_평균",R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11485,바지락,1148501,바지락,114850174,"양식,육",1,생것,100g,75,82.2,13.0,1.1,3.0,0.7,,,90.0,13.3,185.0,230.0,370.0,12.0,9.0,30.0,0.04,0.15,2.4,2.0,,,,,79.0,N
R211-485014050-0766,바지락_육_구운것_여수_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11485,바지락,1148501,바지락,114850140,육,50,구운것,100g,142,67.0,18.77,2.15,1.63,10.41,,,,,,,,,,,,,,,,,,,,N
R211-485014002-0000,바지락_육_말린것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11485,바지락,1148501,바지락,114850140,육,2,말린것,100g,347,10.4,74.0,3.7,11.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,N
