food_code,food_name,data_pid,data_pid_name,serving_size(g),calorie_kcal,carbohydrate_g,protein_g,fat_g,sugar_g,saturated_fat_g,trans_fat_g,sodium_mg,cholesterol_mg,dietary_fiber_g,vitamin_a_μg,vitamin_c_mg,vitamin_d_ug,calcium_mg,iron_mg
R112-819033901-0318,다시마류_참다시마_전체_생것_해남_7월,R,원재료성 식품,100.0,18,7.08,1.42,0.24,,0.04,,233.0,0.0,0.6,49.0,,,142.0,1362.0
R211-061014001-0005,달강어_달강어_육_생것_대표_5월,R,원재료성 식품,100.0,91,0.0,19.73,0.83,,0.22,,90.0,46.3,,4.0,,,5.0,0.19
R211-061014001-1370,달강어_육_생것_포항_6월,R,원재료성 식품,100.0,121,0.14,19.7,4.0,0.14,,,,,0.0,,1.0,,46.0,0.36
R211-063014301-1200,달고기류_달고기_알_생것_부산_5월,R,원재료성 식품,100.0,115,0.2,23.4,1.6,,,,,,,,,,10.0,1.0
R211-063014001-0004,달고기류_달고기_육_생것_대표_4월,R,원재료성 식품,100.0,86,0.0,19.38,0.5,,0.14,,74.0,55.02,,4.0,,,8.0,0.08
R211-063014001-0005,달고기류_달고기_육_생것_대표_5월,R,원재료성 식품,100.0,84,0.0,19.23,0.33,,,,,,,,,,,
R211-063014001-0008,달고기류_달고기_육_생것_대표_8월,R,원재료성 식품,100.0,92,0.0,20.19,0.72,,,,,,,,,,,
R211-063014001-1200,달고기류_달고기_육_생것_부산_5월,R,원재료성 식품,100.0,97,0.7,19.1,1.4,0.7,,,,,0.0,,1.0,,14.0,0.64
R211-063014001-0757,달고기류_달고기_육_생것_여수_4월,R,원재료성 식품,100.0,82,0.03,18.88,0.28,,,,,,,,,,,
R211-063034001-1198,달고기류_민달고기_육_생것_부산_3월,R,원재료성 식품,100.0,95,0.1,20.3,1.0,0.1,,,,,0.0,,1.0,,10.0,0.8
R211-063034001-0757,달고기류_민달고기_육_생것_여수_4월,R,원재료성 식품,100.0,90,0.15,18.1,1.42,,0.35,,91.0,35.49,,5.0,35.49,,5.0,0.16
R211-065034260-5311,대구류_대구_간_조린것_수입_평균,R,원재료성 식품,100.0,100,0.0,21.8,1.5,0.0,0.2,0.0,103.0,93.0,0.0,8.0,0.0,0.8,18.0,0.2
R211-065034101-0000,대구류_대구_내장_생것_대표_평균,R,원재료성 식품,100.0,94,0.1,15.0,2.3,,,,194.0,,,26.0,1.0,,26.0,7.3
R211-065035002-6793,대구류_대구_머리_말린것_수입_평균,R,원재료성 식품,100.0,255,0.0,59.4,2.0,0.0,,,1300.0,,0.0,,0.0,0.0,8800.0,56.0
R211-065032801-0000,"대구류_대구_수컷,육_생것_대표_평균",R,원재료성 식품,100.0,90,0.0,18.2,0.43,0.0,0.16,0.0,97.0,,0.0,,0.0,0.91,33.0,1.17
R211-065032801-1196,"대구류_대구_수컷,육_생것_부산_1월",R,원재료성 식품,100.0,83,0.4,18.2,0.4,,,,,,,,,,33.0,1.2
R211-065032801-1220,"대구류_대구_수컷,육_생것_포항_12월",R,원재료성 식품,100.0,84,0.0,18.59,0.63,,0.09,0.0,84.0,30.79,,3.0,,,8.0,0.11
R211-065034346-6793,대구류_대구_알_삶은것_수입_평균,R,원재료성 식품,100.0,142,0.0,31.0,2.0,0.0,0.4,0.0,610.0,408.0,0.0,,24.0,15.0,7.0,2.0
R211-065034301-0000,대구류_대구_알_생것_대표_평균,R,원재료성 식품,100.0,117,2.34,21.35,1.85,,0.46,0.01,87.0,142.85,,112.0,,,7.0,0.66
R211-065031601-0000,"대구류_대구_암컷,육_생것_대표_평균",R,원재료성 식품,100.0,75,0.0,15.42,0.32,0.0,0.14,0.0,112.0,,0.0,,0.0,1.39,29.0,0.72
R211-065031601-1196,"대구류_대구_암컷,육_생것_부산_1월",R,원재료성 식품,100.0,69,0.3,15.4,0.3,,,,,,,,,,29.0,0.7
R211-065034050-0000,대구류_대구_육_구운것_대표_평균,R,원재료성 식품,100.0,114,0.2,25.2,0.2,,0.05,,140.0,,0.0,9.0,,0.7,48.0,0.4
R211-065034050-5350,대구류_대구_육_구운것_수입_평균,R,원재료성 식품,100.0,98,0.0,21.4,1.2,0.31,0.21,,340.0,60.0,0.0,14.0,1.0,0.6,22.0,0.4
R211-065034047-5350,대구류_대구_육_데친것_수입_평균,R,원재료성 식품,100.0,95,0.0,20.9,1.1,0.29,0.2,,110.0,60.0,0.0,0.0,0.0,0.6,29.0,0.3
R211-065034037-0000,대구류_대구_육_말린것(포)_대표_평균,R,원재료성 식품,100.0,312,1.8,65.4,3.0,1.8,,,,,0.0,,0.0,,184.0,2.6
R211-065034001-0001,대구류_대구_육_생것_대표_1월,R,원재료성 식품,100.0,77,0.0,17.15,0.45,,,,,,,,,,,
R211-065034001-0008,대구류_대구_육_생것_대표_8월,R,원재료성 식품,100.0,83,0.0,18.4,0.54,,,,,,,,,,,
R211-065034001-1200,대구류_대구_육_생것_부산_5월,R,원재료성 식품,100.0,86,0.3,19.5,0.3,0.3,,,,,0.0,,1.0,,35.0,0.37
R211-065034001-5519,대구류_대구_육_생것_수입_평균,R,원재료성 식품,100.0,79,0.0,17.21,0.68,,0.1,0.0,60.0,8.12,,2.0,,,6.0,0.11
R211-065034001-1220,대구류_대구_육_생것_포항_12월,R,원재료성 식품,100.0,83,0.0,18.31,0.65,,,,,,,,,,,
R211-065034001-1211,대구류_대구_육_생것_포항_3월,R,원재료성 식품,100.0,92,0.0,20.24,0.7,,,,,,,,,,,
R211-065034001-1212,대구류_대구_육_생것_포항_4월,R,원재료성 식품,100.0,92,0.0,19.99,0.83,,,,,,,,,,,
R211-065034001-1213,대구류_대구_육_생것_포항_5월,R,원재료성 식품,100.0,90,0.0,20.38,0.46,,,,,,,,,,,
R211-065034001-1214,대구류_대구_육_생것_포항_6월,R,원재료성 식품,100.0,89,0.0,20.02,0.52,,,,,,,,,,,
R211-065034001-1216,대구류_대구_육_생것_포항_8월,R,원재료성 식품,100.0,92,0.0,20.25,0.71,,,,,,,,,,,
R211-065034013-0000,대구류_대구_육_소금에 절여 반정도 말린것_대표_평균,R,원재료성 식품,100.0,223,0.0,45.1,1.1,,,,2792.0,,,0.0,0.0,,269.0,1.8
R211-065034021-0000,대구류_대구_육_소금에 절여 저장한것_대표_평균,R,원재료성 식품,100.0,101,0.1,20.0,0.7,,,,,,,0.0,0.0,,21.0,0.4
R211-065034071-0000,대구류_대구_육_젓갈_대표_평균,R,원재료성 식품,100.0,69,0.0,14.7,0.4,,,,2562.0,,,,,,15.0,4.9
R211-065034012-5928,대구류_대구_육_조미하여 말린것_수입_6월,R,원재료성 식품,100.0,305,14.6,54.2,2.1,2.1,,,,,,,,,82.0,5.6
R211-065034049-5350,대구류_대구_육_찐것_수입_평균,R,원재료성 식품,100.0,84,0.0,18.6,0.9,0.32,0.16,,100.0,60.0,0.0,0.0,0.0,0.6,15.0,0.5
R211-065034056-5311,대구류_대구_육_튀긴것(밀가루옷)_수입_평균,R,원재료성 식품,100.0,153,3.1,21.9,5.9,0.0,1.5,0.0,97.0,74.0,0.0,22.0,0.0,1.0,16.0,0.2
R211-065034055-5311,"대구류_대구_육_튀긴것(튀김옷, 수분많은 반죽)_수입_평균",R,원재료성 식품,100.0,210,12.3,15.9,10.5,0.0,2.9,0.0,156.0,86.0,2.0,47.0,0.0,1.2,23.0,0.6
R211-065034054-0000,대구류_대구_육_튀긴것_대표_평균,R,원재료성 식품,100.0,118,11.1,13.7,0.8,,,,221.0,,,0.0,1.0,,5.0,0.6
R211-065038701-5350,대구류_대구_적색육_생것_수입_평균,R,원재료성 식품,100.0,74,0.03,16.9,0.64,0.21,0.05,,92.0,52.0,0.0,11.0,0.3,0.5,15.0,0.87
R211-065054001-0000,대구류_빨간대구_육_생것_대표_평균,R,원재료성 식품,100.0,108,0.7,12.6,4.3,,,,,,,15.0,0.0,,134.0,4.0
R211-065074001-0000,대구류_은대구_육_생것_대표_평균,R,원재료성 식품,100.0,144,0.0,13.1,7.9,,,,128.0,,,,,,105.0,2.2
R211-067014001-1047,대두어(흑연)_육_생것_창원_8월,R,원재료성 식품,100.0,96,0.5,17.5,2.1,0.5,,,,,0.0,,1.0,,47.0,1.2
R211-105014036-0000,대멸_육_데쳐서 말린것_대표_평균,R,원재료성 식품,100.0,303,2.5,47.4,9.8,2.5,,,,,0.0,,0.0,,1905.0,16.2
R211-105014002-5928,대멸_육_말린것_수입_6월,R,원재료성 식품,100.0,333,0.7,50.9,12.2,,,,,,,,,,1506.0,13.7
R211-069014001-1202,대수리_육_생것_부산_7월,R,원재료성 식품,100.0,112,1.9,18.8,2.6,1.9,,,,,0.0,,3.0,,187.0,3.9
R211-489014050-0766,대합류_대합_육_구운것_여수_평균,R,원재료성 식품,100.0,148,8.31,21.9,2.3,,,,,,,,,,,
R211-489014049-0766,대합류_대합_육_찐것_여수_평균,R,원재료성 식품,100.0,152,6.66,22.88,3.03,,,,,,,,,,,
R211-489013901-0766,대합류_대합_전체_생것_여수_평균,R,원재료성 식품,100.0,103,8.12,13.38,1.35,,,,,,,,,,,
R211-489034001-1204,대합류_북방대합_육_생것_부산_9월,R,원재료성 식품,100.0,62,1.0,12.0,0.8,1.0,,,,,0.0,,2.0,,98.0,5.4
R112-821015102-0000,대황_대황_줄기_말린것_대표_평균,R,원재료성 식품,100.0,145,64.5,7.3,0.2,54.5,,,,,10.0,,1.0,,811.0,5.5
R112-821013901-1211,대황_전체_생것_포항_3월,R,원재료성 식품,100.0,23,7.46,2.52,0.58,,0.06,,782.0,22.73,,41.0,,,2702.0,183.29
R211-141034301-0005,덕대_알_생것_대표_5월,R,원재료성 식품,100.0,250,4.2,24.05,13.92,,,,,,,,,,,
R211-141034050-0896,덕대_육_구운것_남해_평균,R,원재료성 식품,100.0,173,0.06,25.6,6.83,,,,,,,,,,,
R211-141034050-0005,덕대_육_구운것_대표_5월,R,원재료성 식품,100.0,183,19.06,14.02,4.87,,,,,,,,,,,
R211-141034002-0005,덕대_육_말린것_대표_5월,R,원재료성 식품,100.0,389,1.05,85.44,2.52,,,,,,,,,,,
R211-141034046-0005,덕대_육_삶은것_대표_5월,R,원재료성 식품,100.0,141,12.08,10.67,4.97,,,,,,,,,,,
R211-141034001-0002,덕대_육_생것_대표_2월,R,원재료성 식품,100.0,74,0.0,14.6,1.31,,,,,,,,,,,
R211-141034001-0004,덕대_육_생것_대표_4월,R,원재료성 식품,100.0,88,0.0,17.58,1.5,,,,,,,,,,,
R211-141034001-0005,덕대_육_생것_대표_5월,R,원재료성 식품,100.0,119,0.03,19.04,4.04,,,,,,,,,,,
R211-141034001-0009,덕대_육_생것_대표_9월,R,원재료성 식품,100.0,145,0.0,17.3,7.62,,,,,,,,,,,
R211-141034001-1678,덕대_육_생것_동해EEZ_2월,R,원재료성 식품,100.0,82,0.0,15.1,1.97,,,,,,,,,,,
R211-141034001-0757,덕대_육_생것_여수_4월,R,원재료성 식품,100.0,119,0.0,17.11,5.0,,,,,,,,,,,
R211-071014001-0000,도다리류_강도다리_육_생것_대표_평균,R,원재료성 식품,100.0,118,0.02,17.88,4.5,,0.12,,49.0,63.5,,3.0,,,11.0,0.09
R211-071034001-0004,도다리류_도다리_육_생것_대표_4월,R,원재료성 식품,100.0,86,0.0,19.52,0.36,,0.12,,67.0,48.97,,3.0,,,7.0,0.08
R211-071034001-0759,도다리류_도다리_육_생것_여수_6월,R,원재료성 식품,100.0,78,0.47,17.6,0.2,0.47,,,,,0.0,,1.0,,22.0,1.14
R211-073014001-0759,도도바리류_도도바리_육_생것_여수_6월,R,원재료성 식품,100.0,95,0.48,19.42,1.2,0.48,,,,,0.0,,,,66.0,0.94
R211-075014001-1200,도루묵_육_생것_부산_5월,R,원재료성 식품,100.0,113,0.45,16.05,4.6,0.45,1.08,,,,0.0,24.0,0.0,,18.0,0.42
R211-075014011-0000,도루묵_육_소금에 절여 말린것_대표_평균,R,원재료성 식품,100.0,313,0.2,44.8,9.8,,,,1200.0,,,,,,25.0,20.0
R211-077014001-1198,도화돔_육_생것_부산_3월,R,원재료성 식품,100.0,130,0.0,21.3,4.3,0.0,,,,,0.0,,1.0,,40.0,1.2
R211-079014001-1202,돔류_각시돔_육_생것_부산_7월,R,원재료성 식품,100.0,90,0.0,20.1,0.6,0.0,,,,,0.0,,0.0,,46.0,1.5
R211-079034001-0759,돔류_감성돔_육_생것_여수_6월,R,원재료성 식품,100.0,101,0.1,18.8,2.3,0.1,0.64,,,,0.0,18.0,1.0,,24.0,1.15
R211-079054001-1203,돔류_강담돔_육_생것_부산_8월,R,원재료성 식품,100.0,93,0.0,18.9,1.4,0.0,,,,,0.0,,1.0,,35.0,0.7
R211-079074001-1201,돔류_구갈돔_육_생것_부산_6월,R,원재료성 식품,100.0,89,0.0,20.4,0.3,0.0,,,,,0.0,,1.0,,52.0,1.0
R211-079114001-0000,돔류_금눈돔_육_생것_대표_평균,R,원재료성 식품,100.0,135,0.3,18.5,4.5,,,,,,,15.0,,,13.0,2.0
R211-079134001-0437,돔류_긴꼬리벵에돔_육_생것_제주_9월,R,원재료성 식품,100.0,97,0.1,20.1,1.3,,,,,,,,,,328.0,3.8
R211-079094001-1198,돔류_꼽새돔_육_생것_부산_3월,R,원재료성 식품,100.0,102,0.1,19.0,2.3,0.1,,,,,0.0,,1.0,,37.0,1.3
R211-079154001-1202,돔류_독돔_육_생것_부산_7월,R,원재료성 식품,100.0,97,0.2,20.8,0.9,0.2,,,,,0.0,,1.0,,51.0,1.4
R211-079174001-0000,돔류_돌돔_육_생것_대표_평균,R,원재료성 식품,100.0,152,0.0,21.13,6.71,,1.89,,56.0,69.16,,20.0,,,14.0,0.22
R211-079174001-0757,돔류_돌돔_육_생것_여수_4월,R,원재료성 식품,100.0,151,1.07,19.66,6.72,,,,,,,,,,,
R211-079174001-0759,돔류_돌돔_육_생것_여수_6월,R,원재료성 식품,100.0,86,0.39,17.82,1.0,0.39,,,,,0.0,,1.0,,57.0,0.6
R211-079214001-1201,돔류_백미돔_육_생것_부산_6월,R,원재료성 식품,100.0,102,0.4,21.0,1.2,0.4,,,,,0.0,,0.0,,56.0,1.1
R211-079254001-1198,돔류_범돔_육_생것_부산_3월,R,원재료성 식품,100.0,94,0.4,19.5,1.1,0.4,,,,,0.0,,1.0,,55.0,0.9
R211-079234001-1202,돔류_벵에돔_육_생것_부산_7월,R,원재료성 식품,100.0,98,0.0,20.2,1.4,0.0,0.97,,,,0.0,9.0,1.0,,42.0,1.1
R211-079274001-1201,돔류_뿔돔_육_생것_부산_6월,R,원재료성 식품,100.0,97,0.0,18.0,2.2,0.0,,,,,0.0,,1.0,,49.0,1.1
R211-079294001-0008,돔류_샛돔_육_생것_대표_8월,R,원재료성 식품,100.0,106,0.0,20.48,2.11,,,,,,,,,,,
R211-079294001-1200,돔류_샛돔_육_생것_부산_5월,R,원재료성 식품,100.0,121,0.2,16.3,5.5,0.2,,,,,0.0,,1.0,,15.0,0.59
R211-079294001-0757,돔류_샛돔_육_생것_여수_4월,R,원재료성 식품,100.0,117,0.41,18.52,3.91,,0.93,,95.0,43.65,,15.0,,,0.0,0.25
R211-079294049-0887,돔류_샛돔_육_찐것_남해_4월,R,원재료성 식품,100.0,173,0.06,25.6,6.83,,1.75,0.01,90.0,53.79,,18.0,,,44.0,0.33
R211-079294049-0896,돔류_샛돔_육_찐것_남해_평균,R,원재료성 식품,100.0,132,0.0,29.41,0.87,,,,,,,,,,,
R211-079314001-1198,돔류_실꼬리돔_육_생것_부산_3월,R,원재료성 식품,100.0,107,0.1,19.8,2.5,0.1,,,,,0.0,,1.0,,44.0,0.7
R211-079334001-0000,돔류_실붉돔_육_생것_대표_평균,R,원재료성 식품,100.0,112,0.0,17.8,2.7,,,,,,,,,,81.0,9.1
R211-079354001-1198,돔류_어름돔_육_생것_부산_3월,R,원재료성 식품,100.0,94,0.0,19.5,1.2,0.0,,,,,0.0,,1.0,,64.0,0.7
R211-079354001-1200,돔류_어름돔_육_생것_부산_5월,R,원재료성 식품,100.0,94,0.4,19.5,1.2,,,,,,,,,,28.0,0.5
R211-079374050-0000,돔류_옥돔_육_구운것_대표_평균,R,원재료성 식품,100.0,122,0.0,22.5,2.6,,0.58,,110.0,,0.0,26.0,,1.0,54.0,0.5
R211-079374005-1200,돔류_옥돔_육_반정도 말린것_부산_5월,R,원재료성 식품,100.0,104,0.0,19.5,2.3,0.0,,,,,0.0,,0.0,,29.0,1.0
R211-079374046-0000,돔류_옥돔_육_삶은것_대표_평균,R,원재료성 식품,100.0,125,0.0,20.7,4.0,,0.87,,91.0,,0.0,11.0,1.0,0.3,34.0,0.4
R211-079374001-1200,돔류_옥돔_육_생것_부산_5월,R,원재료성 식품,100.0,82,0.93,18.07,0.2,0.93,,,,,0.0,,1.0,,40.0,0.63
R211-079374001-0757,돔류_옥돔_육_생것_여수_4월,R,원재료성 식품,100.0,86,0.0,18.69,0.79,,0.27,,89.0,5.37,,4.0,,,14.0,0.14
R211-079394001-1202,돔류_육동가리돔_육_생것_부산_7월,R,원재료성 식품,100.0,103,0.0,18.6,2.6,0.0,,,,,0.0,,0.0,,35.0,1.2
R209-027085401-0000,소고기_한우(2등급)_설도(설깃머리살)_생것,R,원재료성 식품,100.0,200,0.0,19.72,12.36,0.0,3.68,0.22,50.0,57.0,0.0,4.0,1.22,0.1,3.0,3.1
R209-027085501-0000,소고기_한우(2등급)_앞다리(갈비덧살)_생것,R,원재료성 식품,100.0,174,0.0,20.6,9.3,0.0,2.83,0.18,50.0,55.0,0.0,7.0,1.04,0.21,5.0,2.62
R209-027085601-0000,소고기_한우(2등급)_앞다리(부채덮개살)_생것,R,원재료성 식품,100.0,156,0.0,22.84,6.36,0.0,2.06,0.12,63.0,51.0,0.0,3.0,1.18,0.32,7.0,2.74
R209-027085701-0000,소고기_한우(2등급)_양지(앞치마살)_생것,R,원재료성 식품,100.0,254,0.0,18.31,18.74,0.0,6.48,0.4,49.0,53.0,0.0,13.0,1.01,1.1,4.0,2.23
R209-027085801-0000,소고기_한우(2등급)_양지(업진안살)_생것,R,원재료성 식품,100.0,224,0.0,18.69,15.38,0.0,5.64,0.29,48.0,52.0,0.0,8.0,1.1,1.33,7.0,3.07
R209-027085901-0000,소고기_한우(2등급)_양지(차돌박이)_생것,R,원재료성 식품,100.0,326,0.0,16.06,27.39,0.0,7.19,0.58,58.0,59.0,0.0,10.0,0.65,5.71,10.0,1.88
R209-027086001-0000,소고기_한우(2등급)_양지(치마살)_생것,R,원재료성 식품,100.0,206,0.0,19.05,13.32,0.0,4.26,0.23,50.0,47.0,0.0,6.0,1.24,0.21,3.0,3.07
R209-027086101-0000,소고기_한우(2등급)_양지(치마양지)_생것,R,원재료성 식품,100.0,182,0.0,21.82,9.52,0.0,3.48,0.21,54.0,46.0,0.0,7.0,1.05,2.34,6.0,2.49
R209-027086201-0000,소고기_한우(2등급)_우둔_생것,R,원재료성 식품,100.0,153,0.0,22.18,6.33,0.0,1.98,0.12,48.0,47.0,0.0,3.0,1.13,1.06,3.0,2.9
R209-027088101-0000,소고기_한우(2등급)_갈비_생것,R,원재료성 식품,100.0,306,0.0,18.02,24.41,0.0,7.53,0.5,53.0,66.0,0.0,11.0,1.15,2.58,5.0,2.67
R209-027088301-0000,소고기_한우(2등급)_등심_생것,R,원재료성 식품,100.0,275,0.0,18.25,21.06,0.0,7.25,0.47,48.0,56.0,0.0,9.0,1.13,0.3,4.0,2.51
R209-027088401-0000,소고기_한우(2등급)_목심(목심살)_생것,R,원재료성 식품,100.0,194,0.0,20.17,11.6,0.0,3.75,0.24,59.0,60.0,0.0,5.0,1.05,3.83,6.0,2.79
R209-027088501-0000,소고기_한우(2등급)_사태_생것,R,원재료성 식품,100.0,155,0.0,21.77,6.73,0.0,2.01,0.13,68.0,52.0,0.0,4.0,1.31,3.16,5.0,2.94
R209-027088601-0000,소고기_한우(2등급)_살코기_생것,R,원재료성 식품,100.0,214,0.0,19.99,13.78,0.0,4.44,0.29,54.0,54.0,0.0,6.0,1.11,1.73,4.0,2.68
R209-027088701-0000,소고기_한우(2등급)_안심(안심살)_생것,R,원재료성 식품,100.0,207,0.0,19.84,13.11,0.0,4.66,0.29,46.0,57.0,0.0,5.0,1.03,0.77,5.0,2.91
R209-027088801-0000,소고기_한우(2등급)_앞다리_생것,R,원재료성 식품,100.0,174,0.0,21.11,9.07,0.0,3.24,0.19,55.0,54.0,0.0,5.0,1.17,0.59,5.0,2.74
R209-027088901-0000,소고기_한우(2등급)_앞다리(꾸리살)_생것,R,원재료성 식품,100.0,163,0.0,20.57,8.07,0.0,2.48,0.15,60.0,56.0,0.0,4.0,1.53,0.3,5.0,2.93
R211-079414001-0759,돔류_자리돔_육_생것_여수_6월,R,원재료성 식품,100.0,88,0.43,19.47,0.4,0.43,0.16,,,,0.0,21.0,1.0,,56.0,0.7
R211-079414071-0187,돔류_자리돔_육_젓갈_신안_6월,R,원재료성 식품,100.0,151,15.6,11.3,4.6,,,,,,,,,,606.0,1.0
R211-079434650-0000,돔류_참돔_껍질_구운것_대표_평균,R,원재료성 식품,100.0,209,0.0,16.6,12.5,,,,,,,,,,11.0,7.0
R211-079434050-0000,돔류_참돔_육_구운것_대표_평균,R,원재료성 식품,100.0,206,0.1,22.7,12.0,,2.88,,55.0,,0.0,17.0,3.0,5.6,24.0,0.2
R211-079434046-0000,돔류_참돔_육_삶은것_대표_평균,R,원재료성 식품,100.0,202,0.1,22.2,11.9,,2.88,,50.0,,0.0,10.0,2.0,4.7,20.0,0.2
R211-079434001-0004,돔류_참돔_육_생것_대표_4월,R,원재료성 식품,100.0,100,0.0,20.48,1.41,,0.38,,53.0,21.41,,3.0,,,10.0,0.28
R211-079434001-0005,돔류_참돔_육_생것_대표_5월,R,원재료성 식품,100.0,98,0.0,20.73,1.16,,,,,,,,,,,
R211-079434001-0008,돔류_참돔_육_생것_대표_8월,R,원재료성 식품,100.0,95,0.0,20.77,0.76,,,,,,,,,,,
R211-079434001-0757,돔류_참돔_육_생것_여수_4월,R,원재료성 식품,100.0,101,0.0,20.95,1.32,,,,,,,,,,,
R211-079434001-0759,돔류_참돔_육_생것_여수_6월,R,원재료성 식품,100.0,82,0.75,18.45,0.1,0.75,,,,,0.0,,1.0,,33.0,0.47
R211-079434001-0906,돔류_참돔_육_생것_통영_10월,R,원재료성 식품,100.0,110,0.0,21.44,2.05,,,,,,,,,,,
R211-079434001-0907,돔류_참돔_육_생것_통영_11월,R,원재료성 식품,100.0,121,0.0,21.21,3.4,,,,,,,,,,,
R211-079434001-0899,돔류_참돔_육_생것_통영_3월,R,원재료성 식품,100.0,107,0.0,19.83,2.47,,,,,,,,,,,
R211-079434001-0900,돔류_참돔_육_생것_통영_4월,R,원재료성 식품,100.0,129,0.68,20.17,4.37,,1.02,,48.0,53.1,,4.0,,,18.0,0.17
R211-079434001-0901,돔류_참돔_육_생것_통영_5월,R,원재료성 식품,100.0,116,0.51,20.79,2.74,,,,,,,,,,,
R211-079434001-0903,돔류_참돔_육_생것_통영_7월,R,원재료성 식품,100.0,126,0.22,21.46,3.71,,,,,,,,,,,
R209-027085201-0000,소고기_한우(2등급)_설도(도가니살)_생것,R,원재료성 식품,100.0,168,0.0,21.56,8.2,0.0,2.89,0.17,53.0,51.0,0.0,5.0,1.05,0.0,6.0,2.78
R209-027085301-0000,소고기_한우(2등급)_설도(삼각살)_생것,R,원재료성 식품,100.0,202,0.0,20.36,12.31,0.0,3.68,0.24,47.0,55.0,0.0,7.0,1.09,0.91,4.0,2.26
R211-079474001-1199,돔류_호박돔_육_생것_부산_4월,R,원재료성 식품,100.0,90,0.0,20.3,0.5,0.0,,,,,0.0,,1.0,,68.0,0.7
R211-079534001-0759,돔류_혹돔_육_생것_여수_6월,R,원재료성 식품,100.0,114,0.4,19.2,2.7,,,,,,,,,,18.0,0.3
R211-079494001-0005,돔류_황돔_육_생것_대표_5월,R,원재료성 식품,100.0,106,0.15,20.29,2.1,,0.54,,256.0,55.65,,17.0,,,213.0,1.39
R211-079494001-0008,돔류_황돔_육_생것_대표_8월,R,원재료성 식품,100.0,100,0.0,20.58,1.44,,,,,,,,,,,
R211-079494001-1200,돔류_황돔_육_생것_부산_5월,R,원재료성 식품,100.0,102,0.3,20.2,1.7,0.3,,,,,0.0,,0.0,,51.0,0.46
R211-079494001-0757,돔류_황돔_육_생것_여수_4월,R,원재료성 식품,100.0,94,0.6,19.58,0.92,,,,,,,,,,,
R211-079514001-1201,돔류_황줄돔_육_생것_부산_6월,R,원재료성 식품,100.0,97,0.0,19.3,1.6,0.0,,,,,0.0,,1.0,,38.0,1.2
R211-079554001-0759,돔류_흑돔_육_생것_여수_6월,R,원재료성 식품,100.0,96,0.4,18.5,1.7,0.4,,,,,0.0,,1.0,,18.0,0.3
R211-081014001-1200,동가리류_네동가리_육_생것_부산_5월,R,원재료성 식품,100.0,82,0.07,19.2,0.1,0.07,,,,,0.0,,0.0,,40.0,0.61
R211-081034001-1202,동가리류_아홉동가리_육_생것_부산_7월,R,원재료성 식품,100.0,106,0.1,19.8,2.3,0.1,,,,,0.0,,1.0,,28.0,1.3
R211-081054001-1202,동가리류_여덟동가리_육_생것_부산_7월,R,원재료성 식품,100.0,110,0.0,19.2,3.1,0.0,,,,,0.0,,1.0,,36.0,1.3
R211-083014001-1200,동갈치_육_생것_부산_5월,R,원재료성 식품,100.0,97,0.42,19.78,1.3,0.42,,,,,0.0,,,,28.0,0.51
R211-085014001-1205,동사리_육_생것_부산_10월,R,원재료성 식품,100.0,81,0.0,16.9,1.0,0.0,,,,,0.0,,1.0,,20.0,1.0
R211-087014001-0010,동자개(빠가사리)_육_생것_대표_10월,R,원재료성 식품,100.0,109,0.0,17.74,3.68,,,,,,,,,,,
R211-087014001-0012,동자개(빠가사리)_육_생것_대표_12월,R,원재료성 식품,100.0,126,1.15,16.98,5.25,,,,,,,,,,,
R211-087014001-0004,동자개(빠가사리)_육_생것_대표_4월,R,원재료성 식품,100.0,87,0.0,17.03,1.57,,,,,,,,,,,
R211-087014001-0005,동자개(빠가사리)_육_생것_대표_5월,R,원재료성 식품,100.0,129,0.63,17.2,5.75,,,,,,,,,,,
R211-087014001-0006,동자개(빠가사리)_육_생것_대표_6월,R,원재료성 식품,100.0,86,0.0,16.88,1.55,,,,,,,,,,,
R211-087014001-0007,동자개(빠가사리)_육_생것_대표_7월,R,원재료성 식품,100.0,118,0.0,18.34,4.32,,,,,,,,,,,
R211-087014001-0008,동자개(빠가사리)_육_생것_대표_8월,R,원재료성 식품,100.0,150,4.07,17.0,6.57,,,,,,,,,,,
R211-087014001-1205,동자개(빠가사리)_육_생것_부산_10월,R,원재료성 식품,100.0,81,0.0,15.7,1.6,0.0,,,,,0.0,,1.0,,36.0,1.4
R211-087014001-0649,동자개(빠가사리)_육_생것_진안_평균,R,원재료성 식품,100.0,117,0.0,17.71,4.47,,0.72,,48.0,50.62,,0.0,,,12.0,0.32
R211-479014001-0009,동죽_육_생것_대표_9월,R,원재료성 식품,100.0,55,1.94,10.19,0.46,,0.08,0.0,174.0,15.9,,46.0,,,65.0,11.11
R211-479014001-0402,동죽_육_생것_인천_평균,R,원재료성 식품,100.0,69,0.9,11.8,1.6,0.9,,,,,0.0,,1.0,,90.0,22.7
R211-107014008-0000,동태_육_얼린것_대표_평균,R,원재료성 식품,100.0,80,0.1,15.9,0.5,,,,210.0,,,9.0,0.0,,48.0,0.2
R211-089014046-7300,둑중개_육_삶은것_수입_평균,R,원재료성 식품,100.0,120,0.2,15.8,5.8,,1.01,,90.0,,0.0,290.0,,4.9,630.0,2.6
R211-089014001-1205,둑중개_육_생것_부산_10월,R,원재료성 식품,100.0,104,0.2,15.0,4.2,0.2,,,,,0.0,,1.0,,520.0,2.8
